order_item_sk,order_id,product_id,product_category_name,unit_price,discount_amount,refund_amount,net_revenue,order_purchase_timestamp,purchase_date,purchase_month,geolocation_state
29270,e3143ad1af7d0f2878a66a1cd565e4a2,4ef9e7430e9943ddad2f1b194480ecc8,telefonia_fixa,95.00,0.00,0.00,95.00,2018-03-07 13:34:00.0000000,2018-03-07,2018-03-01,SP
24191,bc58b90707a6d6fe11fa9a989c5a7269,beeafa4f5701078b09aa0f517fdfe05e,informatica_acessorios,71.00,8.17,0.00,62.83,2017-11-19 20:27:00.0000000,2017-11-19,2017-11-01,SP
25527,c6bbe896f3c4d0cc5969d1e46ecab29b,44b63b148b673cb9a06672f06683b9b4,cama_mesa_banho,16.90,2.11,0.00,14.79,2018-04-12 20:51:00.0000000,2018-04-12,2018-04-01,SP
6030,2f7201b5d9baf4deb546eefab3b7125a,4e1d8ab59a756d83db0a0902c1342e11,telefonia,14.49,1.67,0.00,12.82,2018-02-22 23:29:00.0000000,2018-02-22,2018-02-01,SP
30297,eb9236a155ca9a3bb5059cdb8e167724,2ee01d305b60612e78144538abbdddd6,moveis_decoracao,249.00,0.00,0.00,249.00,2018-01-07 15:20:00.0000000,2018-01-07,2018-01-01,SP
12684,632caa865e0a254b21fc0ce5e6d02006,15d0beee06988a8a3a98717582e478e6,esporte_lazer,52.90,6.35,0.00,46.55,2018-03-15 18:52:00.0000000,2018-03-15,2018-03-01,SP
6025,2f6c001bbacba3575b0852b17b0c3dd1,44b3c2d28ae185727a80fc99e0d330ae,ferramentas_jardim,96.80,11.62,0.00,85.18,2017-06-04 20:44:00.0000000,2017-06-04,2017-06-01,SP
26506,cdf2839409d0f62e2b2e61b62b72dc16,9a5393d4713520f3751a62e79de3dfbe,automotivo,148.90,17.87,0.00,131.03,2018-02-14 10:26:00.0000000,2018-02-14,2018-02-01,SP
21718,a9cd6c2b2f5fb42940c49246ea7ce08f,74e5e7c0ad09d8fec4d30c75a70a7799,automotivo,41.80,5.02,0.00,36.78,2018-02-02 11:14:00.0000000,2018-02-02,2018-02-01,SP
30163,ea974c4643d1f84570ee374ac0b44475,7bb567b3d3e446fd872e217d27d8682d,informatica_acessorios,173.00,0.00,0.00,173.00,2018-06-18 16:28:00.0000000,2018-06-18,2018-06-01,SP
19601,9a01e11eb3e82a6d9e7bd3f3acafa7ca,8bf396e81a19dffbbae80100aa14aa0c,consoles_games,159.00,19.08,0.00,139.92,2018-03-02 22:07:00.0000000,2018-03-02,2018-03-01,SP
5899,2e8de999929cf628d91b5a78fb7c71de,c1af5ce247fd5fd18c52ba645c3c87b6,utilidades_domesticas,9.99,1.20,0.00,8.79,2018-04-16 10:37:00.0000000,2018-04-16,2018-04-01,SP
2364,121bf0ddd1c3d94dd344d3f0e81de607,c58c4a2286822275285e4fae432accbc,telefonia_fixa,519.00,62.28,0.00,456.72,2017-02-10 12:01:00.0000000,2017-02-10,2017-02-01,SP
30542,ed74f58267e72cfff04845c801ae8bf0,1eacd44485008a89ec96c524993d8207,telefonia,2299.99,0.00,0.00,2299.99,2018-04-25 22:01:00.0000000,2018-04-25,2018-04-01,SP
18616,9216e5f315f7427f8bc325d861e071ec,b6f334a1ae0731e790e39cab5da09600,telefonia,29.99,3.45,0.00,26.54,2018-05-03 12:49:00.0000000,2018-05-03,2018-05-01,SP
22713,b16a6ea9c85cf3f6644f1529e04982da,f2577870331ed710015cbfb36ce2e027,bebes,55.00,7.15,0.00,47.85,2018-02-20 14:06:00.0000000,2018-02-20,2018-02-01,SP
5985,2f2d19b0f7b592189062b9ba3eaecc16,04e1e16bdb6952a60aa9c37334dc8eb3,utilidades_domesticas,119.00,14.28,0.00,104.72,2018-02-27 17:09:00.0000000,2018-02-27,2018-02-01,SP
28874,e0392865844b1934818565a516cf8bdb,a5502e9954017124d95f7bce4c89d339,cama_mesa_banho,21.90,2.74,0.00,19.16,2018-07-18 12:19:00.0000000,2018-07-18,2018-07-01,SP
21047,a4df4e468e42ed5687c3ee2e925239a7,ef752dd2f6410ce702377d573caf5e65,sinalizacao_e_seguranca,39.90,4.79,0.00,35.11,2017-12-04 17:42:00.0000000,2017-12-04,2017-12-01,SP
23649,b86ddd788f0b18de16cd6562b3a9266c,74cfb67b11aa83ec20fbb297748c8352,moveis_decoracao,16.99,2.12,0.00,14.87,2017-10-09 08:49:00.0000000,2017-10-09,2017-10-01,SP
1045,07f2e5679e13d0e45de9da85bb833558,73a7fbf8c1048131f3b531af31bcdf0e,esporte_lazer,139.99,16.80,0.00,123.19,2018-07-11 13:48:00.0000000,2018-07-11,2018-07-01,SP
25974,ca28049cbd8e65a6e26834584bb3d38e,74b68e3a8bb6c6528cf025d1549bc74a,livros_tecnicos,99.00,11.88,0.00,87.12,2018-02-08 01:34:00.0000000,2018-02-08,2018-02-01,SP
1824,0df706c2c6b700754129d98ffef2b669,e97db2f16b7a99a5f7d7452e48610286,automotivo,57.99,6.96,0.00,51.03,2017-05-23 20:15:00.0000000,2017-05-23,2017-05-01,SP
28254,db88396cf9aab6635eb909ed423d6662,fcf8767deaa2d325a3150d5bcb8acbea,beleza_saude,95.00,11.40,0.00,83.60,2017-05-26 14:36:00.0000000,2017-05-26,2017-05-01,SP
22716,b16eb7a0c75d99f6818fc68dffa8f11d,83885297566d48fbff4b91d999240f04,esporte_lazer,54.90,6.59,0.00,48.31,2017-05-18 11:18:00.0000000,2017-05-18,2017-05-01,SP
22971,b3443b9956f438b73ca1d434c1d209d4,8603fd58099e4089e9811dfffe1d5ea2,papelaria,21.90,2.63,0.00,19.27,2018-02-15 08:13:00.0000000,2018-02-15,2018-02-01,SP
31023,f13e2dd2c1c2f64bad1edb05bf4f241c,8e24523c4b02fb5bb1256f9242f58481,moveis_decoracao,60.50,0.00,0.00,60.50,2018-06-28 10:55:00.0000000,2018-06-28,2018-06-01,SP
9913,4d19a84d4fe92e95e982b879faa52c20,8215db96a612d69839c27866feabf350,beleza_saude,54.90,6.59,0.00,48.31,2017-07-25 22:57:00.0000000,2017-07-25,2017-07-01,SP
23383,b669dbb8187ebd3a27a9d710d9e53194,094fbff68f8c7fd768277bcfa984b4e1,cool_stuff,189.90,22.79,0.00,167.11,2017-05-17 23:58:00.0000000,2017-05-17,2017-05-01,SP
7292,3928ee08774d7c7850f58871b25ce3ec,127f66367cc2f1616d4d070ecf8afb7a,telefonia,127.26,14.64,0.00,112.62,2018-08-22 20:55:00.0000000,2018-08-22,2018-08-01,SP
9786,4c3499a7df623b40778ee01a90811a2f,45e967683e7292b195609137fadaf2fe,automotivo,59.90,7.19,0.00,52.71,2017-06-12 13:49:00.0000000,2017-06-12,2017-06-01,SP
26124,cb2ca9584ce09074196d8fa3f3ae804b,1becf32f9c527bad8d88e8e6aa99f021,papelaria,349.90,41.99,0.00,307.91,2018-04-20 11:16:00.0000000,2018-04-20,2018-04-01,SP
7965,3e52730ef2fac6c1dc97b85aa5180ff0,89b190a046022486c635022524a974a8,moveis_decoracao,36.00,4.50,0.00,31.50,2018-05-18 14:14:00.0000000,2018-05-18,2018-05-01,SP
19134,9634a2f4e8ae92d44d182b5acddb8955,c8d34c6111572ae311ff44e17a0fa81e,automotivo,98.00,11.76,0.00,86.24,2018-06-13 14:07:00.0000000,2018-06-13,2018-06-01,SP
6442,32c28df30cefeb8eb92d79d4adba2e1e,3a63b10313110f0bc85970e125f977e3,cama_mesa_banho,19.00,2.38,16.62,0.00,2018-05-23 11:48:00.0000000,2018-05-23,2018-05-01,SP
19749,9b05f77ce0774039487118673d490f37,9ea970cfea6fc415d0233c4cae13af4e,brinquedos,18.60,2.42,0.00,16.18,2018-03-06 15:16:00.0000000,2018-03-06,2018-03-01,SP
13568,69d4b792fad7f4acff2e38e426f5e3ea,2b7f2a7cf1025b94bc5dc6c28746beaf,NULL,400.00,48.00,0.00,352.00,2018-04-04 22:14:00.0000000,2018-04-04,2018-04-01,SP
26576,ce8502b200546c12a54e51a65f313f34,9fc96a5f44c80640e0ad172c9ff13703,esporte_lazer,110.32,13.24,0.00,97.08,2017-03-23 14:42:00.0000000,2017-03-23,2017-03-01,SP
4929,26b66bcb4cb37fe553c114832d3a5e45,775882cccdd5199956853d6117b0e650,eletrodomesticos,21.90,2.63,19.27,0.00,2018-04-11 18:17:00.0000000,2018-04-11,2018-04-01,SP
32176,fa44b98d202360f1246681a3e0405db4,50a88b3bd7a9d8db2f1addc427b4446b,cama_mesa_banho,173.67,0.00,0.00,173.67,2018-02-05 20:25:00.0000000,2018-02-05,2018-02-01,SP
20030,9d2a11bab82354e3c134c7212988228a,50562cf6349c8e6b13a79d9dce87c4c7,fashion_underwear_e_moda_praia,329.90,39.59,0.00,290.31,2018-06-04 15:55:00.0000000,2018-06-04,2018-06-01,SP
7068,378035ea5017f82d47a885f52fff9be1,6ef30104ba621f56c4fa8e27d54b9d0e,esporte_lazer,55.00,6.60,0.00,48.40,2017-05-05 11:25:00.0000000,2017-05-05,2017-05-01,SP
9430,499331448de4dfe6a702b8550821720b,e2883845d83ecea7f341705fafdfd19c,informatica_acessorios,1450.00,166.75,0.00,1283.25,2017-02-24 15:28:00.0000000,2017-02-24,2017-02-01,SP
24283,bd2e72e4a107f535d737c2c2a52a018d,fc86606232e0da421bf450a13068a4b4,relogios_presentes,89.90,10.79,0.00,79.11,2018-08-22 02:28:00.0000000,2018-08-22,2018-08-01,SP
25510,c6984432d9f4eefb72712f14a8103b6e,eae50b5c9a18c296b7fa904cf04406a5,moveis_decoracao,89.00,11.13,77.87,0.00,2017-07-23 09:24:00.0000000,2017-07-23,2017-07-01,SP
7217,38aa75897750a332bf16c880772df768,bb1c86c0b1cd8da99fbd48d798abcca0,NULL,348.80,41.86,0.00,306.94,2018-05-04 14:06:00.0000000,2018-05-04,2018-05-01,SP
3254,194e7b03e4469b2bcc7ba3c353077252,44c7b1d3b75cc4a14d4eba0f83f19e77,pet_shop,82.90,9.95,72.95,0.00,2017-09-09 11:00:00.0000000,2017-09-09,2017-09-01,SP
17977,8cbb4c68b07f1ffbb2a640bcede44b4b,bfd40187494874d9bda6626efbff3bd3,brinquedos,99.99,13.00,0.00,86.99,2018-03-01 10:25:00.0000000,2018-03-01,2018-03-01,SP
7874,3d7fb1dd6ff6f0eedb9976eda81e4a95,61919b39651acb61ec24307ed8b9502d,telefonia,23.99,2.76,0.00,21.23,2017-11-24 12:33:00.0000000,2017-11-24,2017-11-01,SP
3649,1c81cddd8cd868c4f95fa77dde1810d7,c400ab88cf8df22f426e5f205bd0a755,utilidades_domesticas,37.90,4.55,0.00,33.35,2017-06-06 11:38:00.0000000,2017-06-06,2017-06-01,SP
11950,5db2ef66c9c43c3ede53f72e6d10760c,66122b7ff167774803377cb2b1af7799,moveis_escritorio,39.90,4.79,0.00,35.11,2017-08-15 16:00:00.0000000,2017-08-15,2017-08-01,SP
8801,44e5e4871a2b86afa53f08e86001bca5,a4c2f0735962e3bcce149351d387ffd9,esporte_lazer,39.90,4.79,0.00,35.11,2017-12-20 12:25:00.0000000,2017-12-20,2017-12-01,SP
13763,6b6634917b74d4db4d32cf09754c061d,cee7741dd613113d6b633ba89444d34e,relogios_presentes,174.00,20.88,0.00,153.12,2018-07-18 16:59:00.0000000,2018-07-18,2018-07-01,SP
30856,efff0f02714bda94c05b552d6603f6f9,7d935f57cbfeccf7e6952dd286c3eba6,relogios_presentes,95.20,0.00,0.00,95.20,2018-02-06 07:02:00.0000000,2018-02-06,2018-02-01,SP
27455,d556bdb76163c01de4a108305dc4bd65,01ef0716b68c8493434ad32430c24e18,cama_mesa_banho,129.97,16.25,0.00,113.72,2017-11-09 19:40:00.0000000,2017-11-09,2017-11-01,SP
13740,6b36830dcd8e168800764cf5077796bf,78304982b107fb026e5e9a4a1f48acae,cama_mesa_banho,24.90,3.11,0.00,21.79,2017-05-07 10:19:00.0000000,2017-05-07,2017-05-01,SP
1959,0efd493233dcc9266a7423754db0079c,784e39ab037dd49f0ba988ce328336a6,esporte_lazer,36.90,4.43,32.47,0.00,2017-03-26 21:42:00.0000000,2017-03-26,2017-03-01,SP
3663,1c9f6ba93f9fde712da4fa24ecc30660,2f1927c926303d27159849d2601d5d96,esporte_lazer,60.76,7.29,0.00,53.47,2018-04-15 15:25:00.0000000,2018-04-15,2018-04-01,SP
25932,c9cb980dd4167a515f9bcb3677706240,e9194103b1566094214eafb456b976c8,beleza_saude,139.00,16.68,0.00,122.32,2017-11-11 13:33:00.0000000,2017-11-11,2017-11-01,SP
1057,0807ef98d4c6786b58238e6dfb2d2a9c,2330fe9b304af24209631c7197203c61,utilidades_domesticas,74.39,8.93,0.00,65.46,2018-01-24 15:55:00.0000000,2018-01-24,2018-01-01,SP
12177,5f890a619c8d23b671705de61578d238,d9ef8862928998b3921fa52eb30c5fe2,beleza_saude,119.00,14.28,0.00,104.72,2017-08-26 20:27:00.0000000,2017-08-26,2017-08-01,SP
10998,55e68a38817afa16c0547a6ebeeff145,a44f1df44a1ab489c5e635885e91c9ed,beleza_saude,160.00,19.20,0.00,140.80,2018-01-08 20:56:00.0000000,2018-01-08,2018-01-01,SP
7797,3cdd33ec05cf28374828827789437fc3,c7b28fe2ce0fe3c1e58fdb5ccfce9079,telefonia_fixa,219.00,26.28,0.00,192.72,2018-05-27 03:04:00.0000000,2018-05-27,2018-05-01,SP
14726,72fd9a44c510d4f0d8049e791ad3a073,6b8cf2f4f294dd4b50037f061f230fba,instrumentos_musicais,49.90,5.99,0.00,43.91,2018-06-19 11:47:00.0000000,2018-06-19,2018-06-01,SP
10872,5509f25fd68fac3fe49fc1a532ba33ef,b98546b83abd474d9517e36a1eddbc22,esporte_lazer,76.10,9.13,0.00,66.97,2017-11-29 10:03:00.0000000,2017-11-29,2017-11-01,SP
27960,d95236c2780d744b3bd884f327590d14,7e503dc4ddcb4b145a8bb4c00a7c3249,construcao_ferramentas_construcao,131.00,15.72,0.00,115.28,2017-08-08 16:39:00.0000000,2017-08-08,2017-08-01,SP
1236,0966b61e30c4a07edbd7523f59b3f3e4,e8bf29c4bfb2d46faeba76ed3db7f44f,eletroportateis,38.50,4.62,0.00,33.88,2018-05-22 18:50:00.0000000,2018-05-22,2018-05-01,SP
28295,dbd10344065568345dadbd904bb51dc1,c0c4cfd8255da22de900ac9e613e2a73,ferramentas_jardim,110.00,13.20,0.00,96.80,2018-04-15 17:15:00.0000000,2018-04-15,2018-04-01,SP
25402,c5cb8ff0538e13ce7112d7f51b705d54,630e1e89b84dc36567deec47c7e373b1,fashion_roupa_feminina,189.90,22.79,0.00,167.11,2017-11-30 13:31:00.0000000,2017-11-30,2017-11-01,SP
15062,759ef6eef7b8279539f81a2663c2f500,d722e6d632fdc8f3ba9375c599087ab3,cool_stuff,160.00,19.20,0.00,140.80,2018-06-22 08:59:00.0000000,2018-06-22,2018-06-01,SP
27536,d5feaf42ebb0105f527be0c6dd622b80,5bfc7506459ae2a7b4b573fe557a58e1,cama_mesa_banho,56.99,7.12,0.00,49.87,2018-05-26 16:01:00.0000000,2018-05-26,2018-05-01,SP
13276,6760e20addcf0121e9d58f2f1ff14298,24ca97c9bbba92771baa2989300b2c50,pet_shop,120.00,14.40,0.00,105.60,2018-04-07 15:48:00.0000000,2018-04-07,2018-04-01,SP
12181,5f8e8bff26bd07b73a3ecf086de33d4a,b5f2e8a3a5468c998e821b0cc15ca5c3,telefonia,29.90,3.44,0.00,26.46,2018-08-12 22:56:00.0000000,2018-08-12,2018-08-01,SP
13699,6ad57aecbae806a7e9cc2cdb6b380711,e493c5e2a707b9eb0f6d01041c86856e,utilidades_domesticas,629.00,0.00,0.00,629.00,2017-11-30 07:48:00.0000000,2017-11-30,2017-11-01,SP
13116,665a012cd7368e5609ab518539d91adf,efdffd407eb1ed450506e74a528c8216,beleza_saude,29.90,3.59,0.00,26.31,2018-05-09 01:46:00.0000000,2018-05-09,2018-05-01,SP
30815,efab4aff7807bb9194a9f4f434820161,94a6c010ef78e62cab34c6caf0a69b5f,consoles_games,144.99,0.00,0.00,144.99,2018-03-12 10:47:00.0000000,2018-03-12,2018-03-01,SP
3302,19a8ddfef7a411a196509d51ee14b776,2b6bdbd36e77e8c9909b853aa70863e1,informatica_acessorios,48.90,5.62,0.00,43.28,2017-12-11 18:30:00.0000000,2017-12-11,2017-12-01,SP
8099,3f4f4efff28e8872522bbba90393b7df,1abcb3cdf79a4b094862b63c4e085a45,eletronicos,95.00,11.40,0.00,83.60,2017-11-11 07:38:00.0000000,2017-11-11,2017-11-01,SP
15146,7652086d66b18b3e2f19c1a28d6cc670,b20858dd0cc1115e2fedb0f48867495d,fashion_calcados,40.52,4.86,0.00,35.66,2017-07-18 12:35:00.0000000,2017-07-18,2017-07-01,SP
22977,b35514909dd1ba45599c5f535621238a,af87aa3f5f2c05c8c4db6bee2088672b,moveis_colchao_e_estofado,379.94,45.59,0.00,334.35,2018-01-19 15:00:00.0000000,2018-01-19,2018-01-01,SP
24898,c1e0736c3e624397f906c5371b2b381a,381fea04c0d7c8bdbcb05f03727a1c07,automotivo,100.00,12.00,0.00,88.00,2017-11-15 13:43:00.0000000,2017-11-15,2017-11-01,SP
26525,ce1d43d723c88bee2b9c749198eb023e,c55345c89c1bf659ac0e4164498658c2,beleza_saude,109.90,13.19,0.00,96.71,2017-11-12 00:00:00.0000000,2017-11-12,2017-11-01,SP
4335,21fdf6a269bd4c5befb28302d4d00803,3c40f1198e8e92e3c84c84bf8a8e1f0e,cama_mesa_banho,14.80,1.85,0.00,12.95,2017-05-10 14:39:00.0000000,2017-05-10,2017-05-01,SP
27341,d44cb52677c0960afb3e43a96d79a25b,a4bca9d23228eeaf4e0169cb1a45aa62,informatica_acessorios,89.90,10.34,79.56,0.00,2017-10-29 20:33:00.0000000,2017-10-29,2017-10-01,SP
32615,fd86c80924b4be8fb7f58c4ecc680dae,d1a790e97df2101ed61553a5fc1cfe02,utilidades_domesticas,586.56,0.00,586.56,0.00,2018-03-08 19:37:00.0000000,2018-03-08,2018-03-01,SP
32020,f9161376e0d004c0b545db4e4bfb4e57,de62b43aa8f2f2becaa227a4132b2aef,cool_stuff,199.00,0.00,0.00,199.00,2018-04-26 21:24:00.0000000,2018-04-26,2018-04-01,SP
28777,df8282afe61008dc26c6c31011474d02,50e8af969273d032e41047db40ed9be2,informatica_acessorios,122.99,0.00,0.00,122.99,2017-03-04 12:14:00.0000000,2017-03-04,2017-03-01,SP
14857,73fc7af87114b39712e6da79b0a377eb,1e9e8ef04dbcff4541ed26657ea517e5,perfumaria,58.90,7.66,0.00,51.24,2018-01-11 15:30:00.0000000,2018-01-11,2018-01-01,SP
16129,7ddd225286ba5817d36116c8d2300407,bc855e59a6a8653f16264bc6d5b3f7aa,papelaria,137.50,16.50,0.00,121.00,2017-07-28 14:20:00.0000000,2017-07-28,2017-07-01,SP
18339,8fd96c034d11d9719cbc57f6acb93855,79863f997e214f8f98c423694c745f3d,beleza_saude,89.90,10.79,0.00,79.11,2017-09-30 19:19:00.0000000,2017-09-30,2017-09-01,SP
7600,3b7a0831b87f721284d340cd1b55fb91,e19c52ba2deb45c56077643f204eda1e,fashion_bolsas_e_acessorios,129.00,15.48,0.00,113.52,2018-02-19 17:36:00.0000000,2018-02-19,2018-02-01,SP
9021,469c8cf0bafa84bcc6a10629bc4016b3,10c0e80fdc9bcd975fe45e75af61b256,utilidades_domesticas,53.90,6.47,0.00,47.43,2018-06-23 20:23:00.0000000,2018-06-23,2018-06-01,SP
15076,75c3993b743335fa57b1645f056b59d2,0cb255418b89587f063171ca707b85e7,construcao_ferramentas_construcao,54.49,6.54,0.00,47.95,2018-06-05 13:33:00.0000000,2018-06-05,2018-06-01,SP
26475,cdc0800fdbf7580a26201f0a1529ee1f,755bf675d1b9d60401eed72669e2513e,brinquedos,89.99,11.70,0.00,78.29,2017-12-27 19:37:00.0000000,2017-12-27,2017-12-01,SP
25530,c6bf92017bd40729c135b58b643f64c2,17552c3e04bda2b08ac85c9c55137dc3,eletronicos,84.99,10.20,0.00,74.79,2018-08-08 01:15:00.0000000,2018-08-08,2018-08-01,SP
20445,a0151737f2f0c6c0a5fd69d45f66ceea,9eec04a029e2b9372276f3748011b493,beleza_saude,169.90,20.39,0.00,149.51,2017-07-12 14:11:00.0000000,2017-07-12,2017-07-01,SP
18519,9165d656c399c6eac7a6a00dd6e02e7f,0a72af236c73afbd2e2a52dfdb14c667,cama_mesa_banho,9.90,1.24,0.00,8.66,2018-04-03 17:00:00.0000000,2018-04-03,2018-04-01,SP
6833,35b5262480e3a45052ad1b8070395e36,246aa84ea966f137a2d87ef0041fa6ef,moveis_decoracao,14.90,1.86,0.00,13.04,2018-05-14 12:36:00.0000000,2018-05-14,2018-05-01,SP
26227,cbe9eae36605cf2bd005c6bc1ae5f864,640dcd3e549f736cd39e1f943ff14c3b,fashion_bolsas_e_acessorios,29.99,3.60,0.00,26.39,2017-09-06 19:51:00.0000000,2017-09-06,2017-09-01,SP
13451,68c3f2fc647e6d809af24b6ccbe84388,1dff983bf86722fbc11a0c1d0ec13624,portateis_casa_forno_e_cafe,169.97,20.40,0.00,149.57,2017-05-18 20:51:00.0000000,2017-05-18,2017-05-01,SP
19929,9c6fa2375d04ebce9627208eff6aa01b,66042159d0dfc38befb19be08d425817,moveis_decoracao,29.90,3.74,0.00,26.16,2018-07-25 10:52:00.0000000,2018-07-25,2018-07-01,SP
17633,8a12018fd6af932819b6e06b6e3eeba7,9feeadd6b97835152e83e1b25b46f5c4,esporte_lazer,47.33,5.68,0.00,41.65,2017-11-24 23:40:00.0000000,2017-11-24,2017-11-01,SP
21707,a9be69fb32d8f98c2a1620823cc03217,b8077b05c6b4d89a64114fd0c71d0097,automotivo,98.00,11.76,0.00,86.24,2017-11-30 08:37:00.0000000,2017-11-30,2017-11-01,SP
12182,5f90a6d7c0262682ff8a77f40e668e1a,f494b6e2b8bd806b45b117992c959a8a,utilidades_domesticas,29.99,3.60,0.00,26.39,2017-04-07 21:10:00.0000000,2017-04-07,2017-04-01,SP
22639,b0ee8cb0ccd868a2b5fd4b0f66bea08a,ccd4cfb944386e7ad91065a63f650b38,moveis_decoracao,99.99,12.50,0.00,87.49,2018-04-14 20:31:00.0000000,2018-04-14,2018-04-01,SP
23245,b56499883923b712fb275ca6ee73bcbe,be19e1611a6015a66266d199ff3ccce0,consoles_games,279.90,33.59,0.00,246.31,2018-05-02 12:02:00.0000000,2018-05-02,2018-05-01,SP
11601,5add03213ad417aab3988852ea890572,058453fe8a9473eceee27349de3b38ac,relogios_presentes,92.90,11.15,0.00,81.75,2017-09-01 10:42:00.0000000,2017-09-01,2017-09-01,SP
28144,dac8bbf73624993402c1e7481bb37ee5,cf0d29a0ea1464f4c3e5594d0746c51b,telefonia,14.90,1.71,0.00,13.19,2017-06-06 23:08:00.0000000,2017-06-06,2017-06-01,SP
32575,fd3b391929c4fc835fb015acdf8049e2,5e3555ed62835dd67704d40a72678cfd,bebes,97.00,0.00,0.00,97.00,2018-05-11 12:38:00.0000000,2018-05-11,2018-05-01,SP
19841,9bcfea969358b43046969a17bfa436b9,b0523598b83f87d4f722cc77faf17cf6,utilidades_domesticas,32.00,3.84,0.00,28.16,2018-02-22 15:43:00.0000000,2018-02-22,2018-02-01,SP
27035,d1f23373fcc8819b0168ed403939600f,14081f2d6a3ce46cfa9d852c9b1b92ba,cama_mesa_banho,29.90,3.74,0.00,26.16,2018-02-11 00:17:00.0000000,2018-02-11,2018-02-01,SP
14908,746de2565dea8d35a273e6b7db1764b9,eb7fae76f525c0a4af365291e609685b,papelaria,56.90,6.83,0.00,50.07,2018-01-05 16:09:00.0000000,2018-01-05,2018-01-01,SP
6309,31abfb3d839221bf8dc8165fbd494c2f,a0f27f57faa493eaa9d1609c45f7d16d,livros_interesse_geral,783.14,93.98,0.00,689.16,2018-07-04 11:05:00.0000000,2018-07-04,2018-07-01,SP
27291,d3e0a0298be4e950a2271ef880d8e1ff,456e335c5d854e2e4be306f7029cfe75,telefonia,19.90,2.29,0.00,17.61,2017-02-17 00:29:00.0000000,2017-02-17,2017-02-01,SP
23242,b5620c351108ed4667886da53f3f8599,8e6dfa2ec54784c9cc3b54dbfc03cf28,cama_mesa_banho,149.00,18.63,0.00,130.37,2017-11-08 16:43:00.0000000,2017-11-08,2017-11-01,SP
9626,4af91349921618b7fe12e5b417b3fc7d,c0cbe1b0637052611e4f42f47343b6b3,pet_shop,25.99,3.12,0.00,22.87,2017-11-24 17:52:00.0000000,2017-11-24,2017-11-01,SP
29232,e2cfe4b2af025a2ae3b1d8795f677525,8dc2f396f9c1b21665f94a5caa0ee791,utilidades_domesticas,115.00,0.00,0.00,115.00,2017-12-05 12:19:00.0000000,2017-12-05,2017-12-01,SP
16461,807451448a665b991d8608a4890e6059,c82f1b01c42306423e552a3df6875291,moveis_decoracao,179.90,22.49,0.00,157.41,2017-07-28 13:10:00.0000000,2017-07-28,2017-07-01,SP
14142,6e57e23ecac1ae881286657694444267,d5cf579c6679ff170fe911659e186285,beleza_saude,189.00,22.68,0.00,166.32,2018-08-09 17:36:00.0000000,2018-08-09,2018-08-01,SP
23695,b8bf848cf366061f0e9555337da2a9d6,c09d788af5101df1f542712d2968d4df,NULL,115.99,13.92,0.00,102.07,2017-08-22 13:04:00.0000000,2017-08-22,2017-08-01,SP
30881,f03bbe221b9e5bae09eccab6a0c4120e,ffadc6f8aa93aadfea73b1348a058358,moveis_decoracao,9.90,0.00,0.00,9.90,2017-11-03 11:24:00.0000000,2017-11-03,2017-11-01,SP
28835,dff6ed771cf60abd35926e39beb502ef,bcdef08f4db7ae67bff7538debd6daf6,bebes,199.90,25.99,0.00,173.91,2017-05-06 15:20:00.0000000,2017-05-06,2017-05-01,SP
15169,767cc814433df2750747896ffc066766,1bcb8c6da1776e8ce06e459213adec74,cama_mesa_banho,84.99,10.62,0.00,74.37,2018-06-28 01:05:00.0000000,2018-06-28,2018-06-01,SP
32421,fc0e0898cfd3461507bc68aea61e36d8,35b9e8c317cea9e313573fe8cd9af9a2,relogios_presentes,12.90,0.00,0.00,12.90,2017-12-29 20:50:00.0000000,2017-12-29,2017-12-01,SP
12859,649119592692c2ce73021844e7892aa6,04f6c1fd057cc96a63e1f9579ddb942b,construcao_ferramentas_construcao,32.50,3.90,0.00,28.60,2017-06-27 12:00:00.0000000,2017-06-27,2017-06-01,SP
30664,ee6f7abb8cf6ea119dbd09f8cf6acbfe,9b887ea9c5de0f08367e5bd0e48a4c0f,pet_shop,23.80,0.00,0.00,23.80,2018-06-16 16:39:00.0000000,2018-06-16,2018-06-01,SP
14364,7000a7e12f1bd709320d5ba33e246930,dd9b00fa5df89d6f25ccdb11d98b0f51,moveis_decoracao,89.90,11.24,0.00,78.66,2017-12-25 22:56:00.0000000,2017-12-25,2017-12-01,SP
28327,dc0d27ec49c399d19c810f94cd9d322c,479a69148e08e997f6f13dd2f4723b6c,automotivo,55.00,6.60,0.00,48.40,2017-10-18 20:24:00.0000000,2017-10-18,2017-10-01,SP
16574,816d7f5c23756d3a5757a2b8364424c7,d699f2079ed493d4c96bc4ce92838723,beleza_saude,190.00,22.80,0.00,167.20,2018-08-10 12:43:00.0000000,2018-08-10,2018-08-01,SP
21549,a88803b061dbc43656aa2d377b834e4a,726838a1b5bdf32e2fc8010f0807bd46,market_place,109.90,13.19,0.00,96.71,2018-04-10 17:25:00.0000000,2018-04-10,2018-04-01,SP
27576,d65ef0f73f00ef3755af2d8ef6138ba5,e987172c2818cc16b2555bc130ac5fac,NULL,166.99,20.04,0.00,146.95,2018-04-23 08:58:00.0000000,2018-04-23,2018-04-01,SP
14523,7158229b50001f9cbebbab387c50992e,ebf24ee072330cc6f6ff44a74185d716,cama_mesa_banho,59.90,7.49,0.00,52.41,2017-06-11 21:57:00.0000000,2017-06-11,2017-06-01,SP
